Date,Month,Platform,Customer_Segment,Campaign_Type,Region,Ad_Spend,Campaign_Score,Competitor_Index,Economic_Index,Discount_Pct,Channels_Used,CSAT_Score,Website_Traffic,Seasonal_Factor,Sales
2022-01-01,1,Social Media,Youth (18-25),Product Launch,West,1875.65,69.9,0.806,1.005,,1,3.45,1274,0.75,5414.74
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,West,21180.26,57.08,0.763,1.242,28.47,3,3.84,1594,0.75,20582.21
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,Central,38116.4,83.39,0.622,0.96,,1,4.3,149272,0.75,28948.58
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,12319.43,47.56,0.467,1.04,13.08,3,3.62,3979,0.75,7812.62
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,North,76464.65,79.51,0.846,1.143,15.0,4,3.68,950,0.75,41999.6
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,North,31565.93,86.77,0.765,0.954,20.92,3,4.52,1792,0.75,21963.52
2022-01-01,1,Email,Youth (18-25),Seasonal Promo,Central,,66.64,0.499,0.862,11.03,1,4.35,2900,0.75,14291.56
2022-01-01,1,Google Ads,Corporate,Product Launch,North,39591.93,41.58,0.661,0.839,25.92,1,4.15,4939,0.75,35300.58
2022-01-01,1,Google Ads,Corporate,Lead Generation,West,18645.68,65.87,0.554,1.206,0.88,3,3.73,16196,0.75,13691.77
2022-01-01,1,Radio,Seniors (51+),Brand Awareness,East,1104.55,72.62,0.57,0.947,13.19,1,3.76,25182,0.75,1292.22
2022-01-01,1,Google Ads,Corporate,Retargeting,North,8110.06,81.81,0.365,0.981,15.33,3,3.26,2154,0.75,7672.06
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,North,44230.42,45.48,0.47,0.889,18.21,2,3.66,2785,0.75,29507.69
2022-01-01,1,Google Ads,Corporate,Lead Generation,South,5957.51,86.26,0.162,1.095,8.28,5,3.83,5701,0.75,7885.48
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,South,10684.27,93.35,0.386,0.922,12.82,3,3.78,2377,0.75,9202.87
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,South,4699.28,44.8,0.657,0.951,14.54,2,3.95,16201,0.75,6266.04
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,East,79532.63,51.38,0.863,1.03,20.61,2,4.36,57914,0.75,45695.67
2022-01-01,1,Email,Youth (18-25),Brand Awareness,West,71789.42,62.24,0.87,0.894,23.21,2,3.04,5020,0.75,31760.8
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,West,5519.99,52.64,0.545,0.982,22.13,2,3.48,6825,0.75,2813.09
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,West,15479.9,55.26,0.585,1.14,10.25,3,4.37,2735,0.75,9839.23
2022-01-01,1,Radio,Seniors (51+),Brand Awareness,East,6764.92,82.38,0.249,1.043,29.98,1,5.0,6875,0.75,4762.81
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,East,24709.54,44.76,0.656,1.013,25.46,2,3.26,1702,0.75,14878.89
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,South,22240.79,88.83,0.157,1.021,7.8,4,3.49,1902,0.75,11300.89
2022-01-01,1,Radio,Seniors (51+),Lead Generation,North,30082.7,54.81,0.328,0.961,5.85,2,3.15,798,0.75,15844.25
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,Central,18618.64,81.92,0.635,1.2,9.42,1,2.78,11113,0.75,13240.95
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,Central,150000.0,37.26,0.348,0.919,13.57,1,3.94,19708,0.75,95627.69
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,North,4779.43,73.88,0.14,1.021,25.52,5,4.1,13775,0.75,4960.68
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,2414.86,94.98,0.765,1.012,23.35,5,3.65,5398,0.75,3804.25
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,North,9017.39,71.05,0.348,1.101,25.54,2,3.65,3592,0.75,5971.54
2022-01-01,1,Social Media,Corporate,Seasonal Promo,North,2785.02,44.59,0.15,1.11,8.16,2,,4479,0.75,6312.85
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,Central,3003.51,,0.16,0.997,17.8,5,3.52,1773,0.75,3659.56
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,South,4908.31,50.38,0.301,1.029,8.5,2,3.78,12593,0.75,5530.74
2022-01-01,1,Google Ads,Seniors (51+),Seasonal Promo,East,5312.46,95.31,0.242,1.033,3.27,4,4.49,14022,0.75,5252.02
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,Central,5142.95,97.24,0.719,0.773,20.53,3,3.39,1698,0.75,4511.03
2022-01-01,1,TV,Youth (18-25),Product Launch,East,22431.44,63.92,0.357,0.841,4.29,5,3.66,1930,0.75,15460.44
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,South,8053.09,58.04,0.744,0.939,20.03,5,3.74,1305,0.75,3961.06
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,North,11164.4,55.24,0.239,0.944,19.44,1,3.52,3810,0.75,8181.77
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,West,32670.66,70.54,0.494,0.88,24.31,2,3.83,4809,0.75,24054.59
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,West,6208.52,77.3,0.65,1.075,4.19,5,2.55,5252,0.75,7812.31
2022-01-01,1,Social Media,Youth (18-25),Retargeting,South,10254.32,,0.622,1.0,23.5,5,4.09,1297,0.75,9129.28
2022-01-01,1,Email,Corporate,Product Launch,West,19259.51,64.47,0.581,0.979,29.98,4,3.31,2363,0.75,18911.14
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,East,1916.84,84.57,0.84,0.874,25.53,2,3.38,2367,0.75,1860.73
2022-01-01,1,Radio,Young Adults (26-35),Brand Awareness,West,1230.4,65.88,0.283,0.996,22.55,3,3.72,10207,0.75,3218.74
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,South,18884.89,76.84,0.495,0.737,19.86,4,3.11,1815,0.75,15824.69
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,South,,54.81,0.807,0.984,12.65,3,4.47,5189,0.75,16619.72
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,East,105263.3,70.36,0.162,1.006,21.92,1,3.39,2419,0.75,50681.35
2022-01-01,1,TV,Young Adults (26-35),Lead Generation,West,15647.94,79.11,0.145,1.024,21.73,5,5.0,4057,0.75,13265.99
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,,82.23,0.287,0.844,18.94,4,4.12,12652,0.75,13541.9
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,North,10987.65,,0.606,1.022,23.89,3,3.52,1423,0.75,8284.62
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,Central,17983.81,81.93,0.308,0.896,13.46,2,3.65,362,0.75,15445.68
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,South,70774.7,70.51,0.252,0.919,3.64,1,3.87,1288,0.75,51710.01
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,North,1597.2,81.08,0.467,1.072,16.77,1,4.65,7460,0.75,2885.52
2022-01-01,1,Email,Youth (18-25),Lead Generation,South,20203.6,66.53,0.591,1.201,7.95,5,4.28,1483,0.75,11024.95
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,North,113050.14,77.95,0.299,1.005,11.53,5,4.24,2409,0.75,56149.45
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,Central,17712.65,72.29,0.341,0.918,0.52,3,3.65,7738,0.75,8919.83
2022-01-01,1,Email,Youth (18-25),Brand Awareness,North,69603.7,78.18,0.591,1.019,11.48,3,3.52,10980,0.75,33014.98
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,South,7120.89,77.97,0.857,1.094,24.26,1,4.12,13803,0.75,2424.75
2022-01-01,1,Social Media,Corporate,Retargeting,West,12938.37,54.8,0.64,1.062,16.28,3,4.47,8552,0.75,13706.82
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,South,13815.2,73.35,0.726,1.274,0.29,5,3.73,1594,0.75,10589.54
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,East,1454.49,80.68,0.393,0.928,14.1,1,3.46,24496,0.75,3585.34
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,East,4153.98,52.66,0.318,1.025,8.74,1,3.28,1914,0.75,3986.3
2022-01-01,1,Email,Corporate,Seasonal Promo,East,,78.45,0.463,1.155,14.33,2,2.96,2601,0.75,6286.96
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,East,30395.99,87.02,0.746,1.149,12.14,2,3.58,4887,0.75,20162.45
2022-01-01,1,Google Ads,Corporate,Lead Generation,Central,31957.21,78.41,0.465,0.805,27.96,3,3.67,6494,0.75,26730.25
2022-01-01,1,Radio,Corporate,Lead Generation,West,18472.46,51.0,0.777,1.0,1.24,3,3.79,20714,0.75,14762.23
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,West,30457.97,56.27,0.891,1.148,,5,4.07,2610,0.75,19203.23
2022-01-01,1,Email,Corporate,Product Launch,South,11337.27,70.97,0.158,1.289,,5,3.57,7189,0.75,9048.33
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,North,44441.62,97.64,0.136,1.07,28.78,2,4.7,2624,0.75,26638.68
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,13477.66,75.29,0.22,0.963,5.33,1,3.23,24526,0.75,11985.81
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,14155.58,64.92,0.407,0.899,,4,4.14,7534,0.75,12373.53
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,South,10243.59,79.45,0.205,1.222,1.31,4,3.19,17841,0.75,9299.43
2022-01-01,1,Radio,Youth (18-25),Brand Awareness,South,26488.09,67.3,0.797,1.073,14.98,3,3.37,1551,0.75,11102.29
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,West,8767.45,65.36,0.119,0.915,3.76,4,3.94,2804,0.75,7121.4
2022-01-01,1,Email,Corporate,Brand Awareness,North,35469.6,69.42,0.353,0.98,25.14,4,4.32,6302,0.75,24699.64
2022-01-01,1,Radio,Youth (18-25),Retargeting,South,4306.37,,0.248,1.031,,2,3.66,18125,0.75,5592.72
2022-01-01,1,Email,Seniors (51+),Brand Awareness,West,4451.89,93.89,0.845,1.054,15.4,1,3.84,13256,0.75,4130.04
2022-01-01,1,Social Media,Corporate,Brand Awareness,South,26567.04,79.61,0.636,0.91,15.63,5,4.43,22035,0.75,19410.98
2022-01-01,1,Email,Corporate,Product Launch,East,12227.66,46.99,0.83,0.939,29.15,2,3.19,18794,0.75,11420.92
2022-01-01,1,Email,Corporate,Brand Awareness,South,8485.45,81.03,0.878,0.835,19.65,5,4.18,10707,0.75,7162.13
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,South,32534.55,95.26,0.498,1.104,8.64,2,3.46,5729,0.75,24255.49
2022-01-01,1,Email,Corporate,Retargeting,Central,7278.93,87.37,0.287,0.966,7.22,2,3.92,1611,0.75,12689.93
2022-01-01,1,Radio,Seniors (51+),Brand Awareness,East,10935.82,74.4,0.255,1.047,3.85,4,4.07,575,0.75,5299.53
2022-01-01,1,Radio,Youth (18-25),Product Launch,North,54134.55,41.66,0.278,1.142,22.7,5,,5565,0.75,26425.44
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,South,62264.23,89.21,0.667,1.022,20.72,2,3.43,10967,0.75,34563.56
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,North,64369.69,83.99,0.132,0.989,18.3,4,4.13,322,0.75,47612.14
2022-01-01,1,Print,Young Adults (26-35),Brand Awareness,East,10075.62,28.93,0.141,1.019,1.23,3,,1519,0.75,6552.46
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,South,45738.83,83.4,0.587,1.006,22.88,5,3.44,1778,0.75,34811.59
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,Central,5172.17,53.9,0.614,1.125,19.26,2,3.9,4074,0.75,4432.4
2022-01-01,1,Radio,Youth (18-25),Retargeting,West,5394.29,49.63,0.632,1.031,,3,,5449,0.75,6009.26
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,Central,1273.53,69.46,0.398,0.946,17.62,4,3.21,14493,0.75,3389.85
2022-01-01,1,Google Ads,Seniors (51+),Product Launch,Central,71172.96,74.75,0.745,1.105,9.12,2,2.61,1318,0.75,38771.53
2022-01-01,1,Email,Young Adults (26-35),Product Launch,West,5630.88,60.92,0.527,1.123,11.45,4,3.98,6934,0.75,4958.52
2022-01-01,1,Google Ads,Youth (18-25),Seasonal Promo,West,11771.86,90.32,0.184,0.866,5.28,4,3.82,1227,0.75,11780.15
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,West,5375.87,79.31,0.738,1.153,21.69,4,4.07,11336,0.75,5372.19
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,South,,58.85,0.862,1.036,21.23,5,4.41,3036,0.75,16637.9
2022-01-01,1,TV,Corporate,Lead Generation,North,9176.18,86.45,0.148,1.028,6.02,3,3.68,1462,0.75,7743.41
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,North,3623.45,81.72,0.413,1.101,4.75,3,3.77,2509,0.75,4708.18
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,West,20778.26,64.89,0.49,0.943,2.31,1,3.97,1611,0.75,18583.57
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,Central,3185.2,66.15,0.217,1.095,27.36,2,3.51,5389,0.75,7201.77
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,East,5782.52,86.77,0.794,0.962,6.99,4,3.07,9173,0.75,6956.82
2022-01-01,1,Radio,Seniors (51+),Brand Awareness,West,1624.75,64.23,0.327,0.853,10.32,2,3.22,13783,0.75,5333.74
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,Central,3216.48,93.21,0.726,0.9,8.42,3,3.78,2925,0.75,5820.91
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,Central,15970.99,61.85,0.637,1.057,12.41,3,4.3,19691,0.75,12964.43
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,1873.31,72.58,0.578,0.905,21.42,4,4.58,4796,0.75,4776.91
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,South,3037.69,75.0,0.254,1.161,26.12,5,3.66,17415,0.75,6616.72
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,North,13328.12,68.67,0.277,1.119,5.48,4,3.88,4199,0.75,8944.17
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,North,7757.33,56.48,0.138,1.133,20.59,4,4.74,3901,0.75,8261.52
2022-01-01,1,Social Media,Youth (18-25),Retargeting,East,97932.78,40.73,0.293,1.012,10.58,1,4.06,8764,0.75,56792.78
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,83608.17,79.15,0.376,1.026,29.42,5,3.87,6687,0.75,49458.75
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,East,5608.72,80.54,0.767,0.881,8.97,2,3.91,2824,0.75,7078.28
2022-01-01,1,Google Ads,Corporate,Brand Awareness,East,23321.66,,0.393,1.1,0.22,5,4.09,15603,0.75,19510.66
2022-01-01,1,Radio,Corporate,Lead Generation,Central,28262.26,,0.704,1.038,15.47,4,3.19,1888,0.75,21211.1
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,Central,7350.48,60.13,0.452,1.057,4.52,4,4.18,8764,0.75,4057.7
2022-01-01,1,Email,Seniors (51+),Brand Awareness,North,2994.28,69.93,0.728,1.169,1.33,4,4.02,8387,0.75,907.23
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,13196.43,63.02,0.881,0.939,20.95,4,4.34,14251,0.75,9533.03
2022-01-01,1,Social Media,Young Adults (26-35),Product Launch,South,11239.1,70.94,0.292,0.987,21.97,4,4.05,14533,0.75,12178.15
2022-01-01,1,Email,Seniors (51+),Product Launch,West,8640.67,72.02,0.79,1.033,13.82,5,4.31,4097,0.75,7887.26
2022-01-01,1,Social Media,Corporate,Lead Generation,Central,20791.86,88.4,0.597,0.906,20.31,4,3.34,5078,0.75,18244.21
2022-01-01,1,Print,Corporate,Brand Awareness,East,6306.09,54.47,0.754,0.981,16.15,3,3.5,4749,0.75,5936.72
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,East,4221.74,34.69,0.621,1.049,18.89,3,3.88,28157,0.75,5458.33
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,West,14899.5,86.19,0.439,0.967,17.9,1,,9423,0.75,11874.15
2022-01-01,1,Social Media,Seniors (51+),Product Launch,South,19652.7,79.31,0.282,1.131,19.97,2,4.23,13957,0.75,14663.37
2022-01-01,1,Print,Young Adults (26-35),Brand Awareness,East,4118.96,60.04,0.156,0.849,5.99,3,3.09,3823,0.75,4951.04
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,South,33795.76,63.7,0.528,1.112,8.06,1,3.72,1592,0.75,24407.95
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,West,2274.51,35.7,0.892,1.066,13.2,5,3.52,1928,0.75,5292.82
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,South,7494.21,83.52,0.69,0.943,13.38,2,,13527,0.75,6202.55
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,10321.57,76.2,0.362,0.908,23.23,4,3.11,2364,0.75,10940.26
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,South,7071.14,13.83,0.762,0.792,11.02,4,3.82,119988,0.75,7475.13
2022-01-01,1,Radio,Corporate,Lead Generation,East,,70.62,0.715,0.92,4.88,5,3.76,3275,0.75,10307.15
2022-01-01,1,Social Media,Youth (18-25),Retargeting,North,86775.06,55.31,0.325,1.105,7.54,2,4.75,6982,0.75,49458.31
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,Central,5705.1,,0.111,0.994,6.44,3,5.0,6970,0.75,5521.18
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,South,150000.0,96.49,0.195,1.116,21.95,2,3.27,5880,0.75,85728.98
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,South,20684.23,90.14,0.802,0.938,14.11,1,2.85,1451,0.75,15288.65
2022-01-01,1,Email,Youth (18-25),Product Launch,South,14647.94,79.53,0.769,1.071,21.26,5,3.2,6296,0.75,10125.06
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,North,21509.29,78.34,0.336,0.928,12.49,3,3.77,6241,0.75,15920.93
2022-01-01,1,TV,Seniors (51+),Retargeting,West,150000.0,76.37,0.328,0.903,26.69,2,4.36,3643,0.75,87316.15
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,East,4946.36,70.22,0.734,0.989,29.51,2,3.56,31302,0.75,6186.14
2022-01-01,1,Google Ads,Corporate,Brand Awareness,North,4357.19,,0.85,0.934,20.1,3,4.09,932,0.75,2806.33
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,South,6280.05,60.0,0.723,0.846,25.91,1,3.4,1084,0.75,8948.58
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,North,13796.13,83.77,0.584,0.982,15.24,1,3.56,10443,0.75,9598.27
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,North,2378.51,37.03,0.294,1.011,28.04,2,3.88,4504,0.75,1610.01
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,North,13661.53,71.25,0.521,1.127,24.95,4,3.79,2038,0.75,9871.27
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,72660.06,43.47,0.287,1.094,29.75,3,3.78,5973,0.75,31088.61
2022-01-01,1,TV,Young Adults (26-35),Retargeting,Central,15543.65,96.97,0.746,1.122,18.69,1,3.26,12827,0.75,14790.56
2022-01-01,1,Radio,Young Adults (26-35),Seasonal Promo,East,9969.79,72.54,0.41,1.072,23.38,1,4.41,962,0.75,12287.78
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,West,7200.02,92.09,0.767,1.033,16.29,1,4.41,10126,0.75,4826.4
2022-01-01,1,Social Media,Corporate,Brand Awareness,West,32810.76,85.66,0.405,0.877,7.77,5,4.42,6841,0.75,25511.86
2022-01-01,1,Email,Seniors (51+),Brand Awareness,Central,5849.83,74.42,0.759,1.015,10.64,4,3.46,3906,0.75,7665.85
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,West,84659.78,66.51,0.367,1.06,26.82,1,,6283,0.75,46347.92
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,North,92351.73,62.26,0.452,1.146,1.68,4,3.54,6389,0.75,45809.49
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,North,17270.43,67.31,0.592,1.069,17.74,2,3.31,8517,0.75,14719.57
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,13206.77,84.33,0.156,1.124,11.17,2,3.94,1835,0.75,10177.71
2022-01-01,1,Email,Young Adults (26-35),Retargeting,West,37446.17,74.35,0.859,0.897,11.6,5,2.74,14580,0.75,22465.65
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,South,39926.62,95.93,0.559,0.967,26.54,4,4.22,13257,0.75,29245.94
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,East,5967.05,80.48,0.506,1.043,25.61,3,3.22,13653,0.75,6579.84
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,North,7890.74,34.28,0.772,1.116,17.97,5,3.64,875,0.75,5482.49
2022-01-01,1,Email,Seniors (51+),Lead Generation,East,3560.49,34.58,0.793,0.985,8.19,1,2.67,15434,0.75,3102.46
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,Central,20111.86,66.33,0.518,0.992,14.26,2,4.7,3398,0.75,16334.1
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,North,26020.19,51.43,0.842,1.069,12.25,2,4.13,8356,0.75,14904.16
2022-01-01,1,TV,Youth (18-25),Brand Awareness,East,3463.64,65.09,0.152,0.887,10.61,3,3.84,677,0.75,2857.7
2022-01-01,1,Social Media,Corporate,Seasonal Promo,Central,8474.37,73.97,0.191,1.161,3.08,5,3.46,2481,0.75,9229.84
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,East,3472.9,71.23,0.577,0.912,16.29,4,3.27,11388,0.75,4661.22
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,Central,5438.18,83.38,0.383,0.808,9.05,2,3.7,8316,0.75,3474.76
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,Central,23179.35,69.17,0.471,1.001,19.82,1,3.95,1669,0.75,11632.69
2022-01-01,1,Social Media,Seniors (51+),Retargeting,North,6415.79,69.37,0.362,1.17,9.58,3,3.69,9702,0.75,4882.08
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,9888.96,72.88,0.424,1.059,12.93,3,4.07,2172,0.75,9084.4
2022-01-01,1,TV,Middle-Aged (36-50),Brand Awareness,Central,2624.61,79.83,0.758,1.075,1.57,3,4.73,3766,0.75,4591.02
2022-01-01,1,TV,Seniors (51+),Retargeting,Central,16106.69,56.62,0.575,1.004,29.78,1,3.26,1525,0.75,13039.9
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,North,12781.15,69.66,0.898,0.985,15.23,3,3.92,6928,0.75,5921.22
2022-01-01,1,Email,Youth (18-25),Lead Generation,South,6444.88,53.82,0.73,0.846,0.73,4,4.67,14579,0.75,4330.68
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,11058.84,84.03,0.319,0.774,16.24,4,3.64,11908,0.75,7689.5
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,West,15999.21,82.84,0.311,1.02,26.11,5,3.73,1982,0.75,13317.29
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,South,5914.32,84.33,0.369,1.131,23.18,5,4.03,4692,0.75,4411.23
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,3052.56,62.93,0.775,1.034,21.03,4,4.14,1019,0.75,2977.8
2022-01-01,1,Social Media,Youth (18-25),Product Launch,North,81273.43,52.71,0.122,1.062,4.18,1,4.32,19232,0.75,54182.69
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,South,7092.03,55.0,0.284,1.158,19.73,5,3.85,5009,0.75,9220.69
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,West,12127.61,80.29,0.824,1.033,22.99,3,3.4,9414,0.75,11006.44
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,Central,36711.29,,0.612,0.988,17.17,4,4.08,5997,0.75,21933.37
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,West,150000.0,54.41,0.281,0.918,26.78,2,3.32,2627,0.75,86257.19
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,Central,3848.79,42.98,0.275,1.202,8.31,1,3.97,2824,0.75,4896.58
2022-01-01,1,Radio,Youth (18-25),Brand Awareness,North,20948.6,,0.79,1.053,7.26,1,3.84,7752,0.75,13156.43
2022-01-01,1,TV,Corporate,Product Launch,Central,6584.33,79.43,0.815,0.906,26.09,4,3.83,25258,0.75,8424.35
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,South,7794.78,73.54,0.305,0.883,18.76,2,3.76,3488,0.75,5195.84
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,Central,6501.5,97.37,0.436,1.125,0.04,1,4.3,15901,0.75,8058.89
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,East,4334.43,65.49,0.768,0.896,10.59,5,4.11,12365,0.75,4844.03
2022-01-01,1,Email,Young Adults (26-35),Seasonal Promo,South,12819.32,,0.717,1.185,25.74,2,4.15,3571,0.75,9449.13
2022-01-01,1,Social Media,Youth (18-25),Retargeting,North,3057.94,87.37,0.751,0.724,0.82,3,3.57,14767,0.75,5714.06
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,South,34434.27,72.35,0.515,1.142,0.1,5,2.98,13619,0.75,22196.34
2022-01-01,1,Google Ads,Corporate,Brand Awareness,East,14115.14,63.51,0.829,1.049,8.44,2,3.6,575,0.75,11235.7
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,North,20382.56,64.75,0.361,1.012,27.42,4,4.02,9913,0.75,13321.69
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,West,8381.74,49.2,0.225,0.982,27.04,1,3.82,17685,0.75,5296.45
